id,atom:entry,atom:entry/atom:id,atom:entry/atom:link,atom:entry/atom:published,atom:entry/atom:updated,atom:entry/atom:source/atom:generator,atom:entry/atom:title,atom:entry/atom:author/atom:name,atom:entry/atom:category,atom:entry/oreatom:triples/rdf:Description,atom:entry/oreatom:triples/rdf:Description/rdf:type,atom:entry/oreatom:triples/rdf:Description/dcterms:modified,atom:entry/oreatom:triples/rdf:Description/dcterms:description,date
oai:secundus.datadryad.org:10255/dryad.646,1,1,1,1,1,1,1,1,1,1,1,1,0,2019-05-20T14:18:32.884+00:00
oai:secundus.datadryad.org:10255/dryad.651,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:32.886+00:00
oai:secundus.datadryad.org:10255/dryad.650,1,1,1,1,1,1,1,1,1,1,1,1,0,2019-05-20T14:18:32.889+00:00
oai:secundus.datadryad.org:10255/dryad.654,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:32.890+00:00
oai:secundus.datadryad.org:10255/dryad.653,1,1,1,1,1,1,1,1,1,1,1,1,0,2019-05-20T14:18:32.894+00:00
oai:secundus.datadryad.org:10255/dryad.657,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:32.895+00:00
oai:secundus.datadryad.org:10255/dryad.658,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:32.898+00:00
oai:secundus.datadryad.org:10255/dryad.659,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:32.901+00:00
oai:secundus.datadryad.org:10255/dryad.660,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:32.904+00:00
oai:secundus.datadryad.org:10255/dryad.661,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:32.907+00:00
oai:secundus.datadryad.org:10255/dryad.662,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:32.910+00:00
oai:secundus.datadryad.org:10255/dryad.656,1,1,1,1,1,1,1,1,1,1,1,1,0,2019-05-20T14:18:32.913+00:00
oai:secundus.datadryad.org:10255/dryad.666,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:32.915+00:00
oai:secundus.datadryad.org:10255/dryad.667,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:32.918+00:00
oai:secundus.datadryad.org:10255/dryad.665,1,1,1,1,1,1,1,1,1,1,1,1,0,2019-05-20T14:18:32.922+00:00
oai:secundus.datadryad.org:10255/dryad.669,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:32.924+00:00
oai:secundus.datadryad.org:10255/dryad.670,1,1,1,1,1,1,1,1,1,1,1,1,0,2019-05-20T14:18:32.926+00:00
oai:secundus.datadryad.org:10255/dryad.672,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:32.928+00:00
oai:secundus.datadryad.org:10255/dryad.671,1,1,1,1,1,1,1,1,1,1,1,1,0,2019-05-20T14:18:32.931+00:00
oai:secundus.datadryad.org:10255/dryad.675,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:32.934+00:00
oai:secundus.datadryad.org:10255/dryad.674,1,1,1,1,1,1,1,1,1,1,1,1,0,2019-05-20T14:18:32.937+00:00
oai:secundus.datadryad.org:10255/dryad.679,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:32.939+00:00
oai:secundus.datadryad.org:10255/dryad.680,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:32.943+00:00
oai:secundus.datadryad.org:10255/dryad.681,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:32.946+00:00
oai:secundus.datadryad.org:10255/dryad.682,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:32.948+00:00
oai:secundus.datadryad.org:10255/dryad.678,1,1,1,1,1,1,1,1,1,1,1,1,0,2019-05-20T14:18:32.952+00:00
oai:secundus.datadryad.org:10255/dryad.685,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:32.954+00:00
oai:secundus.datadryad.org:10255/dryad.686,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:32.957+00:00
oai:secundus.datadryad.org:10255/dryad.687,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:32.960+00:00
oai:secundus.datadryad.org:10255/dryad.688,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:32.963+00:00
oai:secundus.datadryad.org:10255/dryad.684,1,1,1,1,1,1,1,1,1,1,1,1,0,2019-05-20T14:18:32.966+00:00
oai:secundus.datadryad.org:10255/dryad.692,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:32.968+00:00
oai:secundus.datadryad.org:10255/dryad.695,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:32.971+00:00
oai:secundus.datadryad.org:10255/dryad.696,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:32.975+00:00
oai:secundus.datadryad.org:10255/dryad.697,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:32.978+00:00
oai:secundus.datadryad.org:10255/dryad.698,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:32.984+00:00
oai:secundus.datadryad.org:10255/dryad.699,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:32.987+00:00
oai:secundus.datadryad.org:10255/dryad.700,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:32.990+00:00
oai:secundus.datadryad.org:10255/dryad.701,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:32.993+00:00
oai:secundus.datadryad.org:10255/dryad.702,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:32.996+00:00
oai:secundus.datadryad.org:10255/dryad.703,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:32.999+00:00
oai:secundus.datadryad.org:10255/dryad.694,1,1,1,1,1,1,1,1,1,1,1,1,0,2019-05-20T14:18:33.004+00:00
oai:secundus.datadryad.org:10255/dryad.706,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:33.006+00:00
oai:secundus.datadryad.org:10255/dryad.705,1,1,1,1,1,1,1,1,1,1,1,1,0,2019-05-20T14:18:33.009+00:00
oai:secundus.datadryad.org:10255/dryad.709,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:33.011+00:00
oai:secundus.datadryad.org:10255/dryad.708,1,1,1,1,1,1,1,1,1,1,1,1,0,2019-05-20T14:18:33.014+00:00
oai:secundus.datadryad.org:10255/dryad.713,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:33.016+00:00
oai:secundus.datadryad.org:10255/dryad.712,1,1,1,1,1,1,1,1,1,1,1,1,0,2019-05-20T14:18:33.022+00:00
oai:secundus.datadryad.org:10255/dryad.717,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:33.024+00:00
oai:secundus.datadryad.org:10255/dryad.718,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:33.027+00:00
oai:secundus.datadryad.org:10255/dryad.716,1,1,1,1,1,1,1,1,1,1,1,1,0,2019-05-20T14:18:33.030+00:00
oai:secundus.datadryad.org:10255/dryad.721,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:33.032+00:00
oai:secundus.datadryad.org:10255/dryad.720,1,1,1,1,1,1,1,1,1,1,1,1,0,2019-05-20T14:18:33.035+00:00
oai:secundus.datadryad.org:10255/dryad.724,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:33.037+00:00
oai:secundus.datadryad.org:10255/dryad.725,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:33.040+00:00
oai:secundus.datadryad.org:10255/dryad.723,1,1,1,1,1,1,1,1,1,1,1,1,0,2019-05-20T14:18:33.043+00:00
oai:secundus.datadryad.org:10255/dryad.728,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:33.045+00:00
oai:secundus.datadryad.org:10255/dryad.727,1,1,1,1,1,1,1,1,1,1,1,1,0,2019-05-20T14:18:33.048+00:00
oai:secundus.datadryad.org:10255/dryad.732,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:33.050+00:00
oai:secundus.datadryad.org:10255/dryad.731,1,1,1,1,1,1,1,1,1,1,1,1,0,2019-05-20T14:18:33.053+00:00
oai:secundus.datadryad.org:10255/dryad.735,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:33.055+00:00
oai:secundus.datadryad.org:10255/dryad.734,1,1,1,1,1,1,1,1,1,1,1,1,0,2019-05-20T14:18:33.059+00:00
oai:secundus.datadryad.org:10255/dryad.738,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:33.061+00:00
oai:secundus.datadryad.org:10255/dryad.737,1,1,1,1,1,1,1,1,1,1,1,1,0,2019-05-20T14:18:33.065+00:00
oai:secundus.datadryad.org:10255/dryad.741,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:33.067+00:00
oai:secundus.datadryad.org:10255/dryad.740,1,1,1,1,1,1,1,1,1,1,1,1,0,2019-05-20T14:18:33.071+00:00
oai:secundus.datadryad.org:10255/dryad.744,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:33.073+00:00
oai:secundus.datadryad.org:10255/dryad.745,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:33.076+00:00
oai:secundus.datadryad.org:10255/dryad.746,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:33.079+00:00
oai:secundus.datadryad.org:10255/dryad.747,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:33.082+00:00
oai:secundus.datadryad.org:10255/dryad.748,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:33.085+00:00
oai:secundus.datadryad.org:10255/dryad.749,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:33.088+00:00
oai:secundus.datadryad.org:10255/dryad.750,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:33.091+00:00
oai:secundus.datadryad.org:10255/dryad.751,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:33.094+00:00
oai:secundus.datadryad.org:10255/dryad.752,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:33.097+00:00
oai:secundus.datadryad.org:10255/dryad.753,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:33.100+00:00
oai:secundus.datadryad.org:10255/dryad.754,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:33.103+00:00
oai:secundus.datadryad.org:10255/dryad.755,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:33.106+00:00
oai:secundus.datadryad.org:10255/dryad.756,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:33.109+00:00
oai:secundus.datadryad.org:10255/dryad.757,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:33.112+00:00
oai:secundus.datadryad.org:10255/dryad.758,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:33.115+00:00
oai:secundus.datadryad.org:10255/dryad.759,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:33.118+00:00
oai:secundus.datadryad.org:10255/dryad.760,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:33.121+00:00
oai:secundus.datadryad.org:10255/dryad.761,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:33.125+00:00
oai:secundus.datadryad.org:10255/dryad.743,1,1,1,1,1,1,1,1,1,1,1,1,0,2019-05-20T14:18:34.480+00:00
oai:secundus.datadryad.org:10255/dryad.764,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:34.482+00:00
oai:secundus.datadryad.org:10255/dryad.765,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:34.488+00:00
oai:secundus.datadryad.org:10255/dryad.763,1,1,1,1,1,1,1,1,1,1,1,1,0,2019-05-20T14:18:34.491+00:00
oai:secundus.datadryad.org:10255/dryad.769,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:34.493+00:00
oai:secundus.datadryad.org:10255/dryad.770,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:34.496+00:00
oai:secundus.datadryad.org:10255/dryad.768,1,1,1,1,1,1,1,1,1,1,1,1,0,2019-05-20T14:18:34.499+00:00
oai:secundus.datadryad.org:10255/dryad.773,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:34.501+00:00
oai:secundus.datadryad.org:10255/dryad.772,1,1,1,1,1,1,1,1,1,1,1,1,0,2019-05-20T14:18:34.508+00:00
oai:secundus.datadryad.org:10255/dryad.776,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:34.510+00:00
oai:secundus.datadryad.org:10255/dryad.775,1,1,1,1,1,1,1,1,1,1,1,1,0,2019-05-20T14:18:34.513+00:00
oai:secundus.datadryad.org:10255/dryad.779,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:34.515+00:00
oai:secundus.datadryad.org:10255/dryad.778,1,1,1,1,1,1,1,1,1,1,1,1,0,2019-05-20T14:18:34.519+00:00
oai:secundus.datadryad.org:10255/dryad.783,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:34.521+00:00
oai:secundus.datadryad.org:10255/dryad.782,1,1,1,1,1,1,1,1,1,1,1,1,0,2019-05-20T14:18:34.525+00:00
oai:secundus.datadryad.org:10255/dryad.786,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:34.527+00:00
oai:secundus.datadryad.org:10255/dryad.785,1,1,1,1,1,1,1,1,1,1,1,1,0,2019-05-20T14:18:34.530+00:00
oai:secundus.datadryad.org:10255/dryad.789,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:34.532+00:00
oai:secundus.datadryad.org:10255/dryad.788,1,1,1,1,1,1,1,1,1,1,1,1,0,2019-05-20T14:18:34.535+00:00
oai:secundus.datadryad.org:10255/dryad.792,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:34.537+00:00
oai:secundus.datadryad.org:10255/dryad.793,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:34.541+00:00
oai:secundus.datadryad.org:10255/dryad.794,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:34.545+00:00
oai:secundus.datadryad.org:10255/dryad.795,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:34.549+00:00
oai:secundus.datadryad.org:10255/dryad.796,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:34.553+00:00
oai:secundus.datadryad.org:10255/dryad.791,1,1,1,1,1,1,1,1,1,1,1,1,0,2019-05-20T14:18:34.557+00:00
oai:secundus.datadryad.org:10255/dryad.800,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:34.559+00:00
oai:secundus.datadryad.org:10255/dryad.799,1,1,1,1,1,1,1,1,1,1,1,1,0,2019-05-20T14:18:34.564+00:00
oai:secundus.datadryad.org:10255/dryad.803,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:34.566+00:00
oai:secundus.datadryad.org:10255/dryad.804,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:34.573+00:00
oai:secundus.datadryad.org:10255/dryad.805,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:34.576+00:00
oai:secundus.datadryad.org:10255/dryad.806,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:34.580+00:00
oai:secundus.datadryad.org:10255/dryad.807,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:34.584+00:00
oai:secundus.datadryad.org:10255/dryad.808,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:34.590+00:00
oai:secundus.datadryad.org:10255/dryad.809,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:34.594+00:00
oai:secundus.datadryad.org:10255/dryad.810,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:34.598+00:00
oai:secundus.datadryad.org:10255/dryad.811,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:34.602+00:00
oai:secundus.datadryad.org:10255/dryad.812,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:34.606+00:00
oai:secundus.datadryad.org:10255/dryad.813,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:34.610+00:00
oai:secundus.datadryad.org:10255/dryad.814,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:34.614+00:00
oai:secundus.datadryad.org:10255/dryad.815,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:34.618+00:00
oai:secundus.datadryad.org:10255/dryad.816,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:34.622+00:00
oai:secundus.datadryad.org:10255/dryad.817,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:34.626+00:00
oai:secundus.datadryad.org:10255/dryad.802,1,1,1,1,1,1,1,1,1,1,1,1,0,2019-05-20T14:18:34.630+00:00
oai:secundus.datadryad.org:10255/dryad.821,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:34.632+00:00
oai:secundus.datadryad.org:10255/dryad.820,1,1,1,1,1,1,1,1,1,1,1,1,0,2019-05-20T14:18:34.635+00:00
oai:secundus.datadryad.org:10255/dryad.824,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:34.637+00:00
oai:secundus.datadryad.org:10255/dryad.823,1,1,1,1,1,1,1,1,1,1,1,1,0,2019-05-20T14:18:34.643+00:00
oai:secundus.datadryad.org:10255/dryad.830,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:34.645+00:00
oai:secundus.datadryad.org:10255/dryad.829,1,1,1,1,1,1,1,1,1,1,1,1,0,2019-05-20T14:18:34.649+00:00
oai:secundus.datadryad.org:10255/dryad.834,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:34.651+00:00
oai:secundus.datadryad.org:10255/dryad.833,1,1,1,1,1,1,1,1,1,1,1,1,0,2019-05-20T14:18:34.656+00:00
oai:secundus.datadryad.org:10255/dryad.837,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:34.658+00:00
oai:secundus.datadryad.org:10255/dryad.838,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:34.662+00:00
oai:secundus.datadryad.org:10255/dryad.836,1,1,1,1,1,1,1,1,1,1,1,1,0,2019-05-20T14:18:34.666+00:00
oai:secundus.datadryad.org:10255/dryad.842,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:34.668+00:00
oai:secundus.datadryad.org:10255/dryad.841,1,1,1,1,1,1,1,1,1,1,1,1,0,2019-05-20T14:18:34.671+00:00
oai:secundus.datadryad.org:10255/dryad.846,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:34.673+00:00
oai:secundus.datadryad.org:10255/dryad.847,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:34.677+00:00
oai:secundus.datadryad.org:10255/dryad.848,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:34.681+00:00
oai:secundus.datadryad.org:10255/dryad.849,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:34.685+00:00
oai:secundus.datadryad.org:10255/dryad.845,1,1,1,1,1,1,1,1,1,1,1,1,0,2019-05-20T14:18:34.689+00:00
oai:secundus.datadryad.org:10255/dryad.853,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:34.691+00:00
oai:secundus.datadryad.org:10255/dryad.852,1,1,1,1,1,1,1,1,1,1,1,1,0,2019-05-20T14:18:34.695+00:00
oai:secundus.datadryad.org:10255/dryad.855,1,1,1,1,1,1,1,1,1,1,1,1,0,2019-05-20T14:18:34.697+00:00
oai:secundus.datadryad.org:10255/dryad.858,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:34.699+00:00
oai:secundus.datadryad.org:10255/dryad.857,1,1,1,1,1,1,1,1,1,1,1,1,0,2019-05-20T14:18:34.706+00:00
oai:secundus.datadryad.org:10255/dryad.862,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:34.708+00:00
oai:secundus.datadryad.org:10255/dryad.864,1,1,1,1,1,1,1,1,1,1,1,1,0,2019-05-20T14:18:34.713+00:00
oai:secundus.datadryad.org:10255/dryad.865,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:34.715+00:00
oai:secundus.datadryad.org:10255/dryad.868,1,1,1,1,1,1,1,1,1,1,1,1,0,2019-05-20T14:18:34.721+00:00
oai:secundus.datadryad.org:10255/dryad.869,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:34.723+00:00
oai:secundus.datadryad.org:10255/dryad.870,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:34.727+00:00
oai:secundus.datadryad.org:10255/dryad.888,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:34.730+00:00
oai:secundus.datadryad.org:10255/dryad.889,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:34.733+00:00
oai:secundus.datadryad.org:10255/dryad.890,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:34.735+00:00
oai:secundus.datadryad.org:10255/dryad.891,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:34.738+00:00
oai:secundus.datadryad.org:10255/dryad.892,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:34.742+00:00
oai:secundus.datadryad.org:10255/dryad.893,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:34.745+00:00
oai:secundus.datadryad.org:10255/dryad.887,1,1,1,1,1,1,1,1,1,1,1,1,0,2019-05-20T14:18:34.748+00:00
oai:secundus.datadryad.org:10255/dryad.901,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:34.750+00:00
oai:secundus.datadryad.org:10255/dryad.902,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:34.755+00:00
oai:secundus.datadryad.org:10255/dryad.903,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:34.759+00:00
oai:secundus.datadryad.org:10255/dryad.904,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:34.762+00:00
oai:secundus.datadryad.org:10255/dryad.905,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:34.765+00:00
oai:secundus.datadryad.org:10255/dryad.900,1,1,1,1,1,1,1,1,1,1,1,1,0,2019-05-20T14:18:34.768+00:00
oai:secundus.datadryad.org:10255/dryad.908,1,1,1,1,1,1,1,1,1,1,1,1,0,2019-05-20T14:18:34.770+00:00
oai:secundus.datadryad.org:10255/dryad.910,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:34.772+00:00
oai:secundus.datadryad.org:10255/dryad.909,1,1,1,1,1,1,1,1,1,1,1,1,0,2019-05-20T14:18:34.775+00:00
oai:secundus.datadryad.org:10255/dryad.921,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:34.778+00:00
oai:secundus.datadryad.org:10255/dryad.926,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:34.781+00:00
oai:secundus.datadryad.org:10255/dryad.929,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:34.784+00:00
oai:secundus.datadryad.org:10255/dryad.930,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:34.787+00:00
oai:secundus.datadryad.org:10255/dryad.934,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:34.790+00:00
oai:secundus.datadryad.org:10255/dryad.935,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:34.794+00:00
oai:secundus.datadryad.org:10255/dryad.936,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:36.273+00:00
oai:secundus.datadryad.org:10255/dryad.937,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:36.279+00:00
oai:secundus.datadryad.org:10255/dryad.933,1,1,1,1,1,1,1,1,1,1,1,1,0,2019-05-20T14:18:36.287+00:00
oai:secundus.datadryad.org:10255/dryad.940,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:36.290+00:00
oai:secundus.datadryad.org:10255/dryad.941,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:36.293+00:00
oai:secundus.datadryad.org:10255/dryad.942,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:36.296+00:00
oai:secundus.datadryad.org:10255/dryad.943,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-05-20T14:18:36.300+00:00